10;180;180;0;160;118.46;0;true;
0.40042;179.64768;167.73748;1.98203;179.2310192;117.695;0.0013708;false;
5.2;180;180;1.8;170;118.375;0;true;
70;50;150;150;120;133.785;0;true;
0;180;180;3;170;117.717;0;true;
10;180;180;0;160;118.46;0;true;
0.061892608;179.502776;168.8557072;0.0362569;179.5434864;117.74;0.000119108;false;
0.40042;179.64768;167.73748;1.98203;179.2310192;117.695;0.0013708;false;
0.08663;180;176.922;0.21122;177.781;117.986;0.00085;false;
2.236;170.0011;179.7665;0.0009099;180;116.795;0.0045099;false;
50.506;169.8;130.475;0.969;179.25;120.534;0;true;
2.236;170.0011;179.7665;0.0009099;180;116.795;0.0045099;false;
0.08663;180;176.922;0.21122;177.781;117.986;0.00085;false;
50.506;169.8;130.475;0.969;179.25;120.534;0;true;
2.236;170.0011;179.7665;0.0009099;180;116.795;0.0045099;false;
2.236;170.0011;179.7665;0.0009099;180;116.795;0.0045099;false;
0.061892608;179.502776;168.8557072;0.0362569;179.5434864;117.74;0.000119108;false;
0;180;180;3;170;117.717;0;true;
17.105;170.13;165.155;0.596;170.016;118.486;0.002;false;
50.506;169.8;130.475;0.969;179.25;120.534;0;true;
0;180;180;3;170;117.717;0;true;
0.1;180;180;3.9;170;117.722;0;true;
12.6;177.5;112;72.4;172.5;122.604;0;true;
0.671;173.849;170.052;176.931;16.5;120.965;0.003;false;
0.0885625;179.81205;180;1.0998782;179.99953;117.879;2.07e-05;false;
0.01489;180;179.029;0.05558;179.9;117.949;0.00053;false;
0;180;180;3;170;117.717;0;true;
5.2;180;180;1.8;170;118.375;0;true;
0.08663;180;176.922;0.21122;177.781;117.986;0.00085;false;
0.1;180;180;3.9;170;117.722;0;true;
2.236;170.0011;179.7665;0.0009099;180;116.795;0.0045099;false;
0.1;180;180;3.9;170;117.722;0;true;
8.2939464;179.86362;175.91098;0.9315706;179.9994428;118.984;0.0004402;false;
0.0885625;179.81205;180;1.0998782;179.99953;117.879;2.07e-05;false;
90;180;180;0;150;135.58;0;true;
180;100;160;10;160;137.781;0;true;
133.53;179.957;149.876;0.1;144.59;142.97;0.053;false;
71.31733;180;179.53261;0;178.1527;132.539;0.00264;false;
133.53;179.957;149.876;0.1;144.59;142.97;0.053;false;
133.53;179.957;149.876;0.1;144.59;142.97;0.053;false;
150.001;139.64942;160.09555;7.16161;150.1146;141.482;0.02218;false;
150.001;139.64942;160.09555;7.16161;150.1146;141.482;0.02218;false;
150.001;139.64942;160.09555;7.16161;150.1146;141.482;0.02218;false;
169.297;170.278;139.791;95.561;170.073;167.04;0;true;
169.297;170.278;139.791;95.561;170.073;167.04;0;true;
179.4434;180;172.177;44.046;174.367;156.769;0.0334;false;
169.297;170.278;139.791;95.561;170.073;167.04;0;true;
142.174;139.966;170.62688;134.6;158.652;173.016;0.01888;false;
142.174;139.966;170.62688;134.6;158.652;173.016;0.01888;false;
169.297;170.278;139.791;95.561;170.073;167.04;0;true;
179.382;180;169.89696;34.58248;180;154.702;0.13856;false;
169.297;170.278;139.791;95.561;170.073;167.04;0;true;
179.382;180;169.89696;34.58248;180;154.702;0.13856;false;
179.382;180;169.89696;34.58248;180;154.702;0.13856;false;
142.174;139.966;170.62688;134.6;158.652;173.016;0.01888;false;
95;179.9;140;0;179.1;135.211;0;true;
3.975;179.9;139.4;89.979;179.741;133.633;0.005;false;
3.975;179.9;139.4;89.979;179.741;133.633;0.005;false;
0.013;179.975;160.91;79.84;177.263;132.794;0.001;false;
0.013;179.975;160.91;79.84;177.263;132.794;0.001;false;
107.9;175.1;178.08;0;140.9;138.108;0.02;false;
39.20267;179.988;179.79334;20.2970473;179.71886;125.537;8.27e-05;false;
135.407466;170.68805;117.6586;1.2699304;171.97595;138.094;3.6e-06;false;
102.2;170.814;150.525;3.756;167.705;137.111;0;true;
180;180;180;23;180;152.874;0;true;
180;180;180;23;180;152.874;0;true;
179.98796;175.75278;179.99867;25.2703;179.98907;145.279;0.00122;false;
177.004;179.44196;179.8;27.98736;178.752;146.128;0.01468;false;
178.951;180;176.671;63.141;140.2;151.807;0.037;false;
179.9221;170.10198;169.90149;45.20884;179.87012;148.352;0.00453;false;
176.96664;179.3245;178.1725;29.84841;179.6855;146.428;0.00245;false;
179.98796;175.75278;179.99867;25.2703;179.98907;145.279;0.00122;false;
145.593;148.192;159.50789;135.102;151.6;166.44;0.00511;false;
177.004;179.44196;179.8;27.98736;178.752;146.128;0.01468;false;
179.98796;175.75278;179.99867;25.2703;179.98907;145.279;0.00122;false;
177.004;179.44196;179.8;27.98736;178.752;146.128;0.01468;false;
179.98796;175.75278;179.99867;25.2703;179.98907;145.279;0.00122;false;
179.999;24.5;179.479;179.764;178.271;149.463;0.013;false;
179.98796;175.75278;179.99867;25.2703;179.98907;145.279;0.00122;false;
179.999;24.5;179.479;179.764;178.271;149.463;0.013;false;
179.98796;175.75278;179.99867;25.2703;179.98907;145.279;0.00122;false;
145.593;148.192;159.50789;135.102;151.6;166.44;0.00511;false;
145.593;148.192;159.50789;135.102;151.6;166.44;0.00511;false;
178.951;180;176.671;63.141;140.2;151.807;0.037;false;
145.593;148.192;159.50789;135.102;151.6;166.44;0.00511;false;
178.951;180;176.671;63.141;140.2;151.807;0.037;false;
145.593;148.192;159.50789;135.102;151.6;166.44;0.00511;false;
179.98796;175.75278;179.99867;25.2703;179.98907;145.279;0.00122;false;
145.593;148.192;159.50789;135.102;151.6;166.44;0.00511;false;
145.593;148.192;159.50789;135.102;151.6;166.44;0.00511;false;
178.951;180;176.671;63.141;140.2;151.807;0.037;false;
178.951;180;176.671;63.141;140.2;151.807;0.037;false;
178.951;180;176.671;63.141;140.2;151.807;0.037;false;
178.951;180;176.671;63.141;140.2;151.807;0.037;false;
179.995;179.96122;178.707;22.7718;176.488;145.637;0.07698;false;
178.951;180;176.671;63.141;140.2;151.807;0.037;false;
180;180;180;1.2;180;144.24;15.8;false;
179.995;179.96122;178.707;22.7718;176.488;145.637;0.07698;false;
179.995;179.96122;178.707;22.7718;176.488;145.637;0.07698;false;
179.995;179.96122;178.707;22.7718;176.488;145.637;0.07698;false;
179.63555;179.9744452;169.71877;26.99391;179.678;146.203;0.0006752;false;
179.995;179.96122;178.707;22.7718;176.488;145.637;0.07698;false;
179.995;179.96122;178.707;22.7718;176.488;145.637;0.07698;false;
179.995;179.96122;178.707;22.7718;176.488;145.637;0.07698;false;
180;178.359;177.665;17.97836;179.977;144.918;0.02064;false;
140.4;173.6;166.6;144.8;134.7;168.955;0.1;false;
165.009;159.7;130.023;149.746;154.556;168.626;0.034;false;
180;180;179.97705;1.13355;180;143.698;39.8894;false;
177;67.3;174.8;156.1;178.8;159.123;0;true;
177;67.3;174.8;156.1;178.8;159.123;0;true;
92.316;173.532;180;128.972;178.3;159.223;0.12;false;
159.4;108.1;163.6;141.2;180;163.899;0.3;false;
177;67.3;174.8;156.1;178.8;159.123;0;true;
159.4;108.1;163.6;141.2;180;163.899;0.3;false;
179.63555;179.9744452;169.71877;26.99391;179.678;146.203;0.0006752;false;
178.40149;179.99569;159.7455;1.3081;173.54925;144.463;3e-05;false;
150;160;120;130;130;158.471;0;true;
179.9;180;160.2;3.901;170;144.406;0.001;false;
171.603;180;170.608;3.432;179.358;144.602;0.001;false;
171.603;180;170.608;3.432;179.358;144.602;0.001;false;
179.846;179.97333;178.832;0.3473499;180;144.689;0.0013201;false;
179.31815;172.57784;178.6085;0.0334835;177.46157;143.901;0.0004565;false;
180;180;170;0;180;144.83;0;true;
159.54113;170.4296233;179.9343362;22.0950389;179.9997;143.385;0.0001716;false;
159.54113;170.4296233;179.9343362;22.0950389;179.9997;143.385;0.0001716;false;
179.848;179.55;179.4;0.145;170.057;144.737;0;true;
179.7;180;172.251;2.207;179.852;144.765;0.01;false;
166.29087;179.28383;180;46.3584507;179.06982;149.188;0.0029707;false;
179.99903;180;180;2.3014724;179.664;144.576;0.0354976;false;
179.31815;172.57784;178.6085;0.0334835;177.46157;143.901;0.0004565;false;
180;180;160;6;180;144.274;0;true;
179.967455;179.9995;179.1372825;0.881236575;175.0144125;144.778;0.000113425;false;
175.872;170.956;171.556;26.823;170.78;145.192;0.013;false;
180;180;170;0;180;144.83;0;true;
175.872;170.956;171.556;26.823;170.78;145.192;0.013;false;
179.4802688;179.97184;178.2182352;7.70016;180;137.31;1.6295;false;
179.642;180;177.984;15.72445;172.661;137.872;0.01145;false;
152.9;140.2;179.942;101.673;149.1;150.501;0.185;false;
152.9;140.2;179.942;101.673;149.1;150.501;0.185;false;
180;179.99828;180;1.0018;180;137.373;8e-05;false;
179.782;175.613;180;14.911;179.694;137.006;0;true;
152.9;140.2;179.942;101.673;149.1;150.501;0.185;false;
2.6137524;179.9996694;158.82183;170.5818;179.98312;139.23;0.0001718;false;
179.5783375;179.98072;179.70724;3.904734625;141.82645;135.693;0.00251787;false;
138.821;145.487;94.135;123.575;179.98177;144.329;0.00023;false;
179.5783375;179.98072;179.70724;3.904734625;141.82645;135.693;0.00251787;false;
179.5783375;179.98072;179.70724;3.904734625;141.82645;135.693;0.00251787;false;
138.821;145.487;94.135;123.575;179.98177;144.329;0.00023;false;
150;170;180;9;170;134.81;0;true;
163.61;179.977;159.972;0.52386;179.917;137.022;0.00014;false;
164.1003072;177.59796;170.011;1.2993529;169.99078;137.274;0.0005999;false;
151.683;179.975;177.564;0.31236;178.468;136.237;0.00236;false;
176;180;159.8;0;160.2;137.419;0;true;
164.1003072;177.59796;170.011;1.2993529;169.99078;137.274;0.0005999;false;
138.821;145.487;94.135;123.575;179.98177;144.329;0.00023;false;
164.1003072;177.59796;170.011;1.2993529;169.99078;137.274;0.0005999;false;
150;170;180;9;170;134.81;0;true;
180;139.41119;179.99979;1.5891;180;132.271;8e-05;false;
179.5783375;179.98072;179.70724;3.904734625;141.82645;135.693;0.00251787;false;
179.5783375;179.98072;179.70724;3.904734625;141.82645;135.693;0.00251787;false;
179.5783375;179.98072;179.70724;3.904734625;141.82645;135.693;0.00251787;false;
138.821;145.487;94.135;123.575;179.98177;144.329;0.00023;false;
180;180;150;0;170;136.866;0;true;
179.83957;160.23676;175.12435;1.9214963;169.87779;135.499;3.37e-05;false;
176;180;159.8;0;160.2;137.419;0;true;
180;180;150;0;170;136.866;0;true;
163.61;179.977;159.972;0.52386;179.917;137.022;0.00014;false;
99.438;130.784;140.184;148.488;170.183;149.243;0.077;false;
164.1003072;177.59796;170.011;1.2993529;169.99078;137.274;0.0005999;false;
168.908;180;178.7;58.7;99.7;135.824;0.008;false;
164.1003072;177.59796;170.011;1.2993529;169.99078;137.274;0.0005999;false;
164.1003072;177.59796;170.011;1.2993529;169.99078;137.274;0.0005999;false;
168.908;180;178.7;58.7;99.7;135.824;0.008;false;
150;150;170;140;80;147.926;0;true;
180;180;178.8;0.09983;170.1;137.736;0.00017;false;
170;110;140;140;160;154.879;0;true;
179.998;180;170.246;161.567;30.23;144.107;0.041;false;
179.95368;179.637;179.5;30.94492;174.78912;139.351;0.17528;false;
180;179.97164;159.86167;44.1670963;179.9996329;141.633;3.92e-05;false;
179.95368;179.637;179.5;30.94492;174.78912;139.351;0.17528;false;
140.8;163.7;145.2;141.2;156.3;160.627;0.2;false;
170.6;100.1;152.8;170;158.5;156.876;0;true;
179.4881;178.755;176.01058;30.353;178.39;139.228;0.00332;false;
180;179.97164;159.86167;44.1670963;179.9996329;141.633;3.92e-05;false;
180;179.97164;159.86167;44.1670963;179.9996329;141.633;3.92e-05;false;
81.9;138.236;179.357;161.508;180;149.107;0.001;false;
161.96;180;179.432;46.777;179.948;141.73;0.117;false;
179.95368;179.637;179.5;30.94492;174.78912;139.351;0.17528;false;
140.8;163.7;145.2;141.2;156.3;160.627;0.2;false;
169.786;159.898;177.65981;64.78743;169.878;144.65;0.00924;false;
180;179.97164;159.86167;44.1670963;179.9996329;141.633;3.92e-05;false;
180;179.99771;159.4198;50.65152;180;143.069;0.06903;false;
106.3;179.775;173.7;116.4;169.9;153.034;0.075;false;
140.8;163.7;145.2;141.2;156.3;160.627;0.2;false;
180;179.97164;159.86167;44.1670963;179.9996329;141.633;3.92e-05;false;
106.3;179.775;173.7;116.4;169.9;153.034;0.075;false;
161.96;180;179.432;46.777;179.948;141.73;0.117;false;
180;180;180;1.511;180;136.676;29.489;false;
106.3;179.775;173.7;116.4;169.9;153.034;0.075;false;
106.3;179.775;173.7;116.4;169.9;153.034;0.075;false;
180;179.97164;159.86167;44.1670963;179.9996329;141.633;3.92e-05;false;
